Job Title,Company,Recruiter Name,Location,Employment Type 1,Employment Type 2,Employment Type 3,Employment Type 4,Employment Type 5,Employment Type 6,Contract Duration,Corp To Corp,Pay,Work Type,Job Description,Job URL
Mainframe Programmer (COBOL),STAND 8,,"Long Beach, California",,,,,,,,,,,,https://www.dice.com/job-detail/1b3c5dfc-3634-41e7-8698-9699ffe1d078
Security Systems Specialist,STAND 8,,"Long Beach, California",,,,,,,,,,,,https://www.dice.com/job-detail/dad20546-4dd8-4573-a5eb-79a8be4bc0ee
Desktop Support Engineer - Techbar,STAND 8,,"New York, New York",,,,,,,,,,,,https://www.dice.com/job-detail/d502c9ec-d514-4da4-8010-2d7d40fafa30
Project Manager - LAN/WLAN & Fiber Infrastructure,STAND 8,,"Los Angeles, California",,,,,,,,,,,,https://www.dice.com/job-detail/4dad2d46-15e5-4507-aa97-62677540bd3a
Senior Business Systems Analyst,STAND 8,,"Los Angeles, California",,,,,,,,,,,,https://www.dice.com/job-detail/9f0921fc-ba41-41e1-b59e-a77f60d2c9a9
Network Engineer - Configuration & Infrastructure,STAND 8,,"Los Angeles, California",,,,,,,,,,,,https://www.dice.com/job-detail/aa834da6-22d7-44bc-8401-d232d2ea492c
Backend Java Engineer,STAND 8,,Remote,,,,,,,,,,,,https://www.dice.com/job-detail/c738ecd4-4ee0-4a32-add3-2576ff60d340
Sr. Program Manager,STAND 8,,Remote,,,,,,,,,,,,https://www.dice.com/job-detail/666655d9-85ff-431e-8cdf-b822a4da0b5a
Backend Go Engineer,STAND 8,,"New York, New York",,,,,,,,,,,,https://www.dice.com/job-detail/9679448b-f94f-40e2-8a7a-d97e6e3f831c
Senior Endpoint Operations Technician,STAND 8,,Remote,,,,,,,,,,,,https://www.dice.com/job-detail/76324b61-28fc-48e3-9fe2-120a946fa0d9
Threat Detection Engineer / SIEM Administrator,STAND 8,,"Long Beach, California",,,,,,,,,,,,https://www.dice.com/job-detail/18838fd4-1bbc-4ef8-ac08-cd2c30c1d7a3
Data Scientist,STAND 8,,"Long Beach, California",,,,,,,,,,,,https://www.dice.com/job-detail/30ad7305-ec07-44a2-8024-d2babde65d12
Manufacturing - Assoc Test Engr 2 Shift 1,Apex Systems,,"Milpitas, California",,,,,,,,,,,,https://www.dice.com/job-detail/2f1175a6-2dd5-458a-a062-1e25d4aaad8a
Manufacturing - Assoc Test Engr 2 Shift 2,Apex Systems,,"Milpitas, California",,,,,,,,,,,,https://www.dice.com/job-detail/d9445326-38ed-4b2c-8f13-ce474514e966
IT Project Manager,Apex Systems,,"Louisville, Kentucky",,,,,,,,,,,,https://www.dice.com/job-detail/3c3253e5-d5df-468d-bc7d-a2c7c8ad186c
GTS - US Entity - Desktop Support Engineer,Apex Systems,,"Phoenix, Arizona",,,,,,,,,,,,https://www.dice.com/job-detail/da471fa6-5eb0-4e46-861f-6060804d5511
Fullstack Java Dev,Apex Systems,,"Addison, Texas",,,,,,,,,,,,https://www.dice.com/job-detail/aad9a572-0475-4751-acbe-9fcb4561ea17
Technical Project Manager - BC/DR Focused,STAND 8,,"Long Beach, California",,,,,,,,,,,,https://www.dice.com/job-detail/e233aefc-01ac-4fbd-934b-cd8af838f06d
Oracle Retail Technical Consultant- Pleasanton CA- onsite,Yochana IT Solutions,,"Pleasanton, California",,,,,,,,,,,,https://www.dice.com/job-detail/5ce59e97-da85-4452-8020-495f03e72495
QA Engineer - Android,STAND 8,,"New York, New York",,,,,,,,,,,,https://www.dice.com/job-detail/0ecb37ad-4bd4-43b9-9e81-2292aecee445
Senior End Point User Computing Engineer - Mac,STAND 8,,"New York, New York",,,,,,,,,,,,https://www.dice.com/job-detail/cd137e47-3bd5-4235-985e-f4601f549666
QA Engineer,STAND 8,,"New York, New York",,,,,,,,,,,,https://www.dice.com/job-detail/14469c74-5e63-42f4-8ef1-bf975f256825
SAP BPC Technical Lead,STAND 8,,California,,,,,,,,,,,,https://www.dice.com/job-detail/dfd801e1-7436-480e-b512-99ded735e97d
Backend Go Engineer,STAND 8,,"New York, New York",,,,,,,,,,,,https://www.dice.com/job-detail/35aed5a1-a48b-47aa-8ff7-0919c77f96ed
"Sr Gen AI Lead- San Jose, CA- onsite or Remote with in USA",Yochana IT Solutions,,"Remote or San Jose, California",,,,,,,,,,,,https://www.dice.com/job-detail/ec537a46-d646-4359-9008-fb3cd6b2760d
Fullstack Java Dev,Apex Systems,,"Addison, Texas",,,,,,,,,,,,https://www.dice.com/job-detail/aad9a572-0475-4751-acbe-9fcb4561ea17
Manufacturing - Assoc Test Engr 2 Shift 1,Apex Systems,,"Milpitas, California",,,,,,,,,,,,https://www.dice.com/job-detail/2f1175a6-2dd5-458a-a062-1e25d4aaad8a
Manufacturing - Assoc Test Engr 2 Shift 2,Apex Systems,,"Milpitas, California",,,,,,,,,,,,https://www.dice.com/job-detail/d9445326-38ed-4b2c-8f13-ce474514e966
Project Manager,Apex Systems,,"Merrifield, Virginia",,,,,,,,,,,,https://www.dice.com/job-detail/713ac77f-d9c8-42a8-b44c-147769dd5fe6
Technical Writer,Apex Systems,,"Salem, Oregon",,,,,,,,,,,,https://www.dice.com/job-detail/1256d9f1-6faa-4697-9d0c-9756ed896325
"Sr. Project Mgr., IT",Apex Systems,,"Tempe, Arizona",,,,,,,,,,,,https://www.dice.com/job-detail/967e0961-afe0-45ae-9028-a8ed9dee18bd
Software Dev Engineer - Software Dev Engineer II,Apex Systems,,"Chicago, Illinois",,,,,,,,,,,,https://www.dice.com/job-detail/b0bfe9f1-6a45-49e8-847f-53fe8678cc91
Business Systems Analyst,STAND 8,,"Long Beach, California",,,,,,,,,,,,https://www.dice.com/job-detail/618e11f3-0dc2-42f1-ab4b-21ce0bd20617
Site Reliability Engineer (Genetec),STAND 8,,"Englewood Cliffs, New Jersey",,,,,,,,,,,,https://www.dice.com/job-detail/7d2e28e0-5262-49af-8448-4111fdb0aa52
Business Analyst,Apex Systems,,"Juno Beach, Florida",,,,,,,,,,,,https://www.dice.com/job-detail/1e8f00e2-0b4d-42ed-ab8f-dc190e8feef6
Field Service Technical Support,Apex Systems,,"Chicago, Illinois",,,,,,,,,,,,https://www.dice.com/job-detail/19e4e833-2cff-48d8-b278-db218ff1eade
ServiceNow Solution Architect,Apex Systems,,"Charlotte, North Carolina",,,,,,,,,,,,https://www.dice.com/job-detail/3a37572f-0e4c-4a7d-a21f-53dfb7e3edc4
Project Manager - ServiceNow,Apex Systems,,"Richmond, Virginia",,,,,,,,,,,,https://www.dice.com/job-detail/66a1b2dd-4060-4398-849e-2b0beb6b3958
Compliance Analytics Associate,"Sumitomo Mitsui Financial Group, Inc.",,"Hoboken, New Jersey",,,,,,,,,,,,https://www.dice.com/job-detail/5bdf14d9-05a5-4f2c-882e-9a9a9d4e670c
Network Analyst II,"Datasoft Technologies, Inc.",,"Greenville, South Carolina",,,,,,,,,,,,https://www.dice.com/job-detail/9fa21c99-940e-4f8a-90cf-ba389a4e3251
Business Analyst - Business Analyst II,Apex Systems,,"Seattle, Washington",,,,,,,,,,,,https://www.dice.com/job-detail/49839ef1-f325-4c6c-8d81-4bdae6fc91ae
Senior Project Manager,Apex Systems,,"Tulsa, Oklahoma",,,,,,,,,,,,https://www.dice.com/job-detail/46b2e3cf-45ae-43ec-a85a-47a495e919ab
Operations Project Manager Facilities Relocation,Prutech Solutions,,"Hybrid in Brooklyn, New York",,,,,,,,,,,,https://www.dice.com/job-detail/4667ffe0-7f4d-4d5e-9ed1-10df1c90e04d
Agile Scrum Master,Apex Systems,,"Charlotte, North Carolina",,,,,,,,,,,,https://www.dice.com/job-detail/d7e93a53-dedd-409a-aebb-db46a9c3915f
Endpoint Security Engineer,Apex Systems,,"Charlotte, North Carolina",,,,,,,,,,,,https://www.dice.com/job-detail/0634da29-7fa4-4351-8a8c-3d3401dac778
Data Center Technician - Data Center Technician I,Apex Systems,,"Boardman, Oregon",,,,,,,,,,,,https://www.dice.com/job-detail/ec2d13a5-5573-4c04-951d-d39aae5ca866
