Job Title,Company,Recruiter Name,Location,Employment Type 1,Employment Type 2,Employment Type 3,Employment Type 4,Employment Type 5,Employment Type 6,Contract Duration,Corp To Corp,Pay,Work Type,Job Description,Job URL
Industrial Maintenance Technician,Advanced Technology Services,,"Fargo, North Dakota",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby8xUnVsNl9iIiwiam9iSWQiOiI4NGRmNThkYS1jNDFiLTQyNGQtODBlMi1mNWQ4MzVmMWUyNDAiLCJqb2JUaXRsZSI6IkluZHVzdHJpYWwgTWFpbnRlbmFuY2UgVGVjaG5pY2lhbiIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Industrial Maintenance Technician,Advanced Technology Services,,"Longview, Texas",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9NzQ1OTUxMTY1NSZmPWNhNmExZDc5OTcmaj0yMzk2N183NzA4MzE0OSZqcGlkPTI2OTgyNjE5MjQiLCJqb2JJZCI6IjQ1N2MwYmExLWY0MmItNGZhYS05YmVjLTRhNjk0YTJlZjFiMSIsImpvYlRpdGxlIjoiSW5kdXN0cmlhbCBNYWludGVuYW5jZSBUZWNobmljaWFuIiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Industrial Maintenance Technician,Advanced Technology Services,,"Fargo, North Dakota",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9NzQ1OTUxMTY1NSZmPWNhNmExZDc5OTcmaj0yMzk2N183NzA4MTc1NSZqcGlkPTI2OTgyNjE5MjQiLCJqb2JJZCI6IjE1NTcyNDBiLTczMmItNDIxMy1hM2NjLTU1NDIzNjJiNWM1NiIsImpvYlRpdGxlIjoiSW5kdXN0cmlhbCBNYWludGVuYW5jZSBUZWNobmljaWFuIiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Industrial Maintenance Technician,Advanced Technology Services,,"Longview, Texas",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby95TUtzZ1diIiwiam9iSWQiOiIzNmViYmFmMS1iOTNhLTQ5NzMtOTI0Ny0wYTE4OWIyYTAwOTYiLCJqb2JUaXRsZSI6IkluZHVzdHJpYWwgTWFpbnRlbmFuY2UgVGVjaG5pY2lhbiIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Pipefitter/ Maintenance Technician,Advanced Technology Services,,"Mossville, Illinois",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9CRW9xMGliIiwiam9iSWQiOiJkMWU3NzZmYi0xNWJmLTRiZjYtYTYzMy1mZjdjYTM5ZTYwOTIiLCJqb2JUaXRsZSI6IlBpcGVmaXR0ZXIvIE1haW50ZW5hbmNlIFRlY2huaWNpYW4iLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
Maintenance Technician,Advanced Technology Services,,"Bellwood, Illinois",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9IUEtfaXFiIiwiam9iSWQiOiIwNWUzZDMwMy0zMDYzLTQ3ZWQtYjAwOS1iMjIwNTgwY2YxZGUiLCJqb2JUaXRsZSI6Ik1haW50ZW5hbmNlIFRlY2huaWNpYW4iLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
Corporate Custodial Technician,Advanced Technology Services,,"Peoria, Illinois",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby8zcjQ0QTNiIiwiam9iSWQiOiI4NjMwOGU4OS05NzQ2LTQwOGUtYjQ0ZC0yNjY5OTA5ZmU0NzkiLCJqb2JUaXRsZSI6IkNvcnBvcmF0ZSBDdXN0b2RpYWwgVGVjaG5pY2lhbiIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Corporate Custodial Technician,Advanced Technology Services,,"Peoria, Illinois",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9NzQ1OTUxMTY1NSZmPWNhNmExZDc5OTcmaj0yMzk2N183NzA4NTAxMCZqcGlkPTI2OTgyNjE5MjQiLCJqb2JJZCI6IjkxMzExNTA1LTFmOTYtNDJlNS1hZWJmLTVlOTQyYzUzYjUwMSIsImpvYlRpdGxlIjoiQ29ycG9yYXRlIEN1c3RvZGlhbCBUZWNobmljaWFuIiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Pipefitter/ Maintenance Technician,Advanced Technology Services,,"Mossville, Illinois",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9NzQ1OTUxMTY1NSZmPWNhNmExZDc5OTcmaj0yMzk2N183NzA4NDY5MiZqcGlkPTI2OTgyNjE5MjQiLCJqb2JJZCI6ImY4ZDljOTBhLTU1ZjUtNDE1Zi05OTllLWI2YWNjZTE4NmEzZiIsImpvYlRpdGxlIjoiUGlwZWZpdHRlci8gTWFpbnRlbmFuY2UgVGVjaG5pY2lhbiIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Industrial Maintenance Technician,Advanced Technology Services,,"East Peoria, Illinois",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9NzQ1OTUxMTY1NSZmPWNhNmExZDc5OTcmaj0yMzk2N183NzA4MzMzMiZqcGlkPTI2OTgyNjE5MjQiLCJqb2JJZCI6IjViY2FiZGRlLTVlMmYtNGVhNy04NDY4LTcyN2RmNDdjMzQyYSIsImpvYlRpdGxlIjoiSW5kdXN0cmlhbCBNYWludGVuYW5jZSBUZWNobmljaWFuIiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Industrial Maintenance Technician,Advanced Technology Services,,"East Peoria, Illinois",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9NzQ1OTUxMTY1NSZmPWNhNmExZDc5OTcmaj0yMzk2N183NzA4MzMzMiZqcGlkPTI2OTgyNjE5MjQiLCJqb2JJZCI6IjViY2FiZGRlLTVlMmYtNGVhNy04NDY4LTcyN2RmNDdjMzQyYSIsImpvYlRpdGxlIjoiSW5kdXN0cmlhbCBNYWludGVuYW5jZSBUZWNobmljaWFuIiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Millwright,Advanced Technology Services,,"Pontiac, Illinois",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby92OFRTemFiIiwiam9iSWQiOiJiMTBiYzM1YS00ZTcyLTQ1YjQtYmRhMi1kNGRjMjY1YjdkNzYiLCJqb2JUaXRsZSI6Ik1pbGx3cmlnaHQiLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
Maintenance Tech II,Advanced Technology Services,,"Pomona, Missouri",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9JY0hyblZiIiwiam9iSWQiOiJjMzRiMTU0Yy03M2ZjLTQzZTItYmIzNi0wYmVmYzgxODA1NzciLCJqb2JUaXRsZSI6Ik1haW50ZW5hbmNlIFRlY2ggSUkiLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
Test Technician,Advanced Technology Services,,"Peoria, Illinois",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9vbmFOQkxiIiwiam9iSWQiOiJkYzIxNmQ2ZS0wMTRlLTRkZjMtYjVhOS1hNTI0ZWVjNWJiNjUiLCJqb2JUaXRsZSI6IlRlc3QgVGVjaG5pY2lhbiIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Industrial Maintenance Technician,Advanced Technology Services,,"Lafayette, Indiana",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby81NUwya0FiIiwiam9iSWQiOiIzYTMxYjdiZS0wNWIwLTQyNjMtODI1YS04Y2JiYWEwZGJjN2IiLCJqb2JUaXRsZSI6IkluZHVzdHJpYWwgTWFpbnRlbmFuY2UgVGVjaG5pY2lhbiIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Maintenance Tech II,Advanced Technology Services,,"Fort Worth, Texas",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9wbWVFVzJiIiwiam9iSWQiOiI2NzlkMjhmOS03NzBlLTQwYWItYmExZC03NzhhMjdmOTY4NjYiLCJqb2JUaXRsZSI6Ik1haW50ZW5hbmNlIFRlY2ggSUkiLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
Field Service Maintenance Technician (Regional Travel),Advanced Technology Services,,"Charlotte, North Carolina",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9GaWY4MjhiIiwiam9iSWQiOiJmNzk0ODBmZS0wNTI1LTQ4ZTAtODBlNi01ZDhkZWM0OTUxYjkiLCJqb2JUaXRsZSI6IkZpZWxkIFNlcnZpY2UgTWFpbnRlbmFuY2UgVGVjaG5pY2lhbiAoUmVnaW9uYWwgVHJhdmVsKSIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Industrial Maintenance Technician,Advanced Technology Services,,"Sumter, South Carolina",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9pMzkweGRiIiwiam9iSWQiOiJlMjM3OTJhOC1kNTE0LTRmNmItYmI2Yi0wY2FiZTcxMzFjNzQiLCJqb2JUaXRsZSI6IkluZHVzdHJpYWwgTWFpbnRlbmFuY2UgVGVjaG5pY2lhbiIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Industrial Maintenance Technician - National Travel,Advanced Technology Services,,"Philadelphia, Pennsylvania",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9ybFdSUnFiIiwiam9iSWQiOiI3ZmU2ZjE5Ni01NzE0LTQ5M2EtYTQ1OC05M2E4NTM2ODY2MjIiLCJqb2JUaXRsZSI6IkluZHVzdHJpYWwgTWFpbnRlbmFuY2UgVGVjaG5pY2lhbiAtIE5hdGlvbmFsIFRyYXZlbCIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Maintenance Technician II-2,Advanced Technology Services,,"Bluffton, Indiana",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9YWVZ1U3FiIiwiam9iSWQiOiI3NWY2Njg1Ni00Mzk4LTQzZjQtYWRlMi0zNmRkMjljN2RhMDIiLCJqb2JUaXRsZSI6Ik1haW50ZW5hbmNlIFRlY2huaWNpYW4gSUktMiIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Manual Machinist,Advanced Technology Services,,"Franklin Park, Illinois",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9kUkZBaDhiIiwiam9iSWQiOiJhYjBiNDVlMy0yNTgxLTRkNjAtOGE2Yi1mNWMyMzNlYWQ0ZTYiLCJqb2JUaXRsZSI6Ik1hbnVhbCBNYWNoaW5pc3QiLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
Maintenance Tech II,Advanced Technology Services,,"Greenwood, South Carolina",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9VQlJfOEViIiwiam9iSWQiOiIyMzQwY2FiNi0xMTZjLTRjOTgtYjhhYS03Mzk1M2I3MDZkMTEiLCJqb2JUaXRsZSI6Ik1haW50ZW5hbmNlIFRlY2ggSUkiLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
Industrial Maintenance Technician,Advanced Technology Services,,"Mapleton, Illinois",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9iazY3T2ViIiwiam9iSWQiOiJhOTU0NDU4NC00Y2Y4LTQ3ODMtOTFiZS1lZGIzM2M2MzM5MmUiLCJqb2JUaXRsZSI6IkluZHVzdHJpYWwgTWFpbnRlbmFuY2UgVGVjaG5pY2lhbiIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Maintenance Technician,Advanced Technology Services,,"Memphis, Tennessee",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby8xV1pfRHBiIiwiam9iSWQiOiJiYWI2M2MwNS0yMDMwLTQwZjctYmJkYS01NWQxZmRkNzFlY2UiLCJqb2JUaXRsZSI6Ik1haW50ZW5hbmNlIFRlY2huaWNpYW4iLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
Industrial Maintenance Technician - National Travel,Advanced Technology Services,,"Cincinnati, Ohio",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9VZkdrY1BiIiwiam9iSWQiOiI2YTc3MTU5ZC0wMTVjLTRiYzgtYjIwYy1hYTU4NzA3ZjA1MzUiLCJqb2JUaXRsZSI6IkluZHVzdHJpYWwgTWFpbnRlbmFuY2UgVGVjaG5pY2lhbiAtIE5hdGlvbmFsIFRyYXZlbCIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Multi-craft Maintenance Technician,Advanced Technology Services,,"Fayetteville, North Carolina",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby8xWWRKWVRiIiwiam9iSWQiOiI0MjUyMWYwNy1jMTQ5LTQxYWMtOTliZi0xODI2NWQxZWEwNTEiLCJqb2JUaXRsZSI6Ik11bHRpLWNyYWZ0IE1haW50ZW5hbmNlIFRlY2huaWNpYW4iLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
Field Service Maintenance Technician,Advanced Technology Services,,"Indianapolis, Indiana",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9kbWc2VXJiIiwiam9iSWQiOiI5NmY4NDY5OS0xZjE0LTQyZWUtOWRmNy1iNzA4OWM5MTFhNGUiLCJqb2JUaXRsZSI6IkZpZWxkIFNlcnZpY2UgTWFpbnRlbmFuY2UgVGVjaG5pY2lhbiIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Industrial Maintenance Technician,Advanced Technology Services,,"Sumter, South Carolina",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9NzQ1OTUxMTY1NSZmPWNhNmExZDc5OTcmaj0yMzk2N183NzA4MzQyOSZqcGlkPTI2OTgyNjE5MjQiLCJqb2JJZCI6IjBhNGE0YWU1LWI2NGMtNDUzNS05NGZiLWYxZGQyMDc1MWZmYSIsImpvYlRpdGxlIjoiSW5kdXN0cmlhbCBNYWludGVuYW5jZSBUZWNobmljaWFuIiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Maintenance Tech II,Advanced Technology Services,,"Pomona, Missouri",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9NzQ1OTUxMTY1NSZmPWNhNmExZDc5OTcmaj0yMzk2N183NzA4NDYzOSZqcGlkPTI2OTgyNjE5MjQiLCJqb2JJZCI6IjBjODVkMTVhLTkyMWUtNDZlNC1hYjc3LTU0YTMwMWE3OTUzNCIsImpvYlRpdGxlIjoiTWFpbnRlbmFuY2UgVGVjaCBJSSIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Maintenance Tech II,Advanced Technology Services,,"Greenwood, South Carolina",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9NzQ1OTUxMTY1NSZmPWNhNmExZDc5OTcmaj0yMzk2N183NzA4Mjg1OSZqcGlkPTI2OTgyNjE5MjQiLCJqb2JJZCI6IjFiNjUwNmFhLTdkZTUtNGJhOS1iNGY1LTIyZTMyODY1OGFmNyIsImpvYlRpdGxlIjoiTWFpbnRlbmFuY2UgVGVjaCBJSSIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Maintenance Tech II,Advanced Technology Services,,"Pomona, Missouri",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9NzQ1OTUxMTY1NSZmPWNhNmExZDc5OTcmaj0yMzk2N183NzA4NDYzOSZqcGlkPTI2OTgyNjE5MjQiLCJqb2JJZCI6IjBjODVkMTVhLTkyMWUtNDZlNC1hYjc3LTU0YTMwMWE3OTUzNCIsImpvYlRpdGxlIjoiTWFpbnRlbmFuY2UgVGVjaCBJSSIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
