Job Title,Company,Recruiter Name,Location,Employment Type 1,Employment Type 2,Employment Type 3,Employment Type 4,Employment Type 5,Employment Type 6,Contract Duration,Corp To Corp,Pay,Work Type,Job Description,Job URL
Oracle Fusion Financial Consultant,LanceSoft Inc.,,"Palm Beach, Florida",,,,,,,,,,,,https://www.dice.com/job-detail/e6501acd-7162-4c55-a52f-db6a2987ff95
Technical Project Manager - BC/DR Focused,STAND 8,,"Long Beach, California",,,,,,,,,,,,https://www.dice.com/job-detail/222d948f-e2a6-4552-ad49-0fe610d802d1
"Travel CVOR Tech - $2,100 per week in Albuquerque, NM",AlliedTravelCareers,,"Albuquerque, New Mexico",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9NDkzNDU3NDExNCZmPTE1YWMxMWY4YTMmaj02MDI1OTcxNDAmanBpZD01ODQ1Nzc0NjIyIiwiam9iSWQiOiIwODhkZTM0Yi05YTg5LTQyOTUtOGVhZC1iMjc1MjA2YTVlNjkiLCJqb2JUaXRsZSI6IlRyYXZlbCBDVk9SIFRlY2ggLSAkMiwxMDAgcGVyIHdlZWsgaW4gQWxidXF1ZXJxdWUsIE5NIiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Lead Vistex Business Analyst with SAP OTC Exp | Remote,"USG, Inc.",,Remote,,,,,,,,,,,,https://www.dice.com/job-detail/8fd9912e-b80a-444a-907a-34ae473e28be
SAP OTC Business Process Lead,"STM Consulting, Inc.",,"Uxbridge, England",,,,,,,,,,,,https://www.dice.com/job-detail/c1b8f682-1177-43b3-a630-a0cbeeb45f3c
"Senior SAP Security Analyst (S/4HANA & Fiori Security Expertise) - Houston, TX",Andeo Group,,No location provided,,,,,,,,,,,,https://www.dice.com/job-detail/71b1bde6-0127-493c-bb9f-ca1a850a4218
Senior Azure AD / Entra ID Engineer,Prutech Solutions,,Remote,,,,,,,,,,,,https://www.dice.com/job-detail/30695b2f-5764-40ce-8cd4-e76a9df77f9f
Jr. .Net Developer (capital market),Prutech Solutions,,"Atlanta, Georgia",,,,,,,,,,,,https://www.dice.com/job-detail/b5d3dca5-77bf-44f2-8a94-86fe806caaba
Desktop Support,Apex Systems,,"London, Kentucky",,,,,,,,,,,,https://www.dice.com/job-detail/0f436b12-fe3f-4952-91f1-a41dfe62c572
DCEO L3 (Ashburn),Apex Systems,,"Ashburn, Virginia",,,,,,,,,,,,https://www.dice.com/job-detail/441d58bc-689c-4ae2-b717-cb7d320ba7f2
HR Technical Project Manager,Apex Systems,,"Charlotte, North Carolina",,,,,,,,,,,,https://www.dice.com/job-detail/9cabdba9-ee46-4d11-bd8a-860f816aacb0
Electrical Cad Technician,Apex Systems,,"Columbus, Ohio",,,,,,,,,,,,https://www.dice.com/job-detail/e36ae801-c07d-4963-b9e6-97df3d8805b0
Process Analyst,Apex Systems,,"Richmond, Virginia",,,,,,,,,,,,https://www.dice.com/job-detail/ad0354c4-bbb0-4e14-81ab-6d6754693600
DCEO L3 (Frederick MD),Apex Systems,,"Frederick, Maryland",,,,,,,,,,,,https://www.dice.com/job-detail/043b8c74-ec6e-4213-82c4-2df5f786b950
Scrum Master,Apex Systems,,"Pittsburgh, Pennsylvania",,,,,,,,,,,,https://www.dice.com/job-detail/785a548f-60f3-4412-8f2f-9cd413af7d2c
Client Engagement Manager Salesforce,Prutech Solutions,,"Arlington, Virginia",,,,,,,,,,,,https://www.dice.com/job-detail/08e2216f-a5bb-47a4-b808-e1bb392af8e1
Data Coordinator,Apex Systems,,"Mason, Ohio",,,,,,,,,,,,https://www.dice.com/job-detail/a2ba5194-4d15-4137-9e97-83b407480239
Logistics Analysts,Apex Systems,,"Hanahan, South Carolina",,,,,,,,,,,,https://www.dice.com/job-detail/79d3c7a4-ee1e-479f-b909-408da98f7f60
IT System Engineer,Apex Systems,,"Fort Worth, Texas",,,,,,,,,,,,https://www.dice.com/job-detail/384a2ec3-d1d3-4e01-8412-d4fc2b1d2e35
Senior Supplier Quality Engineer,Apex Systems,,"Irvine, California",,,,,,,,,,,,https://www.dice.com/job-detail/d65750e0-bc52-4d8c-b0e7-8af819117a40
Network Engineer,Apex Systems,,"Irving, Texas",,,,,,,,,,,,https://www.dice.com/job-detail/7e35b82f-eab9-44bd-b47a-86dd94993551
Software Engineer - Digital Java III,Apex Systems,,"Cincinnati, Ohio",,,,,,,,,,,,https://www.dice.com/job-detail/3224d6c9-546a-4c2e-93da-5728bfc81683
QA Tester,Apex Systems,,"Juno Beach, Florida",,,,,,,,,,,,https://www.dice.com/job-detail/a3a0d667-58d6-4a99-8627-af83c3ff8cc2
GenAI Product Manager,Apex Systems,,"Irving, Texas",,,,,,,,,,,,https://www.dice.com/job-detail/c2403b76-1c61-476e-85c0-c58069450aa5
GenAI Product Manager,Apex Systems,,"Charlotte, North Carolina",,,,,,,,,,,,https://www.dice.com/job-detail/1d36089d-680a-4829-98ec-49d7bc2fa551
Network/Operations - Technical Support - Sr,Apex Systems,,"Glen Allen, Virginia",,,,,,,,,,,,https://www.dice.com/job-detail/d23599c8-9a49-4c49-80aa-ec2960b31262
IT Project/Program Manager-Level 2 - Experienced (6 - 10 Years),Apex Systems,,"Juno Beach, Florida",,,,,,,,,,,,https://www.dice.com/job-detail/d1809d06-eefb-4d53-89bf-fd947d77d640
Data Manager 3,Apex Systems,,"Louisville, Kentucky",,,,,,,,,,,,https://www.dice.com/job-detail/340c8e94-1908-4587-8eff-c47086bc64b8
Java Backend Services Developer IV,Apex Systems,,"Cincinnati, Ohio",,,,,,,,,,,,https://www.dice.com/job-detail/e4846086-1385-404a-ab4e-7bc03f474e97
Technology - Applications Engineer - Niche 4,Apex Systems,,"Beaverton, Oregon",,,,,,,,,,,,https://www.dice.com/job-detail/2bfb8655-e0b5-4966-a51d-82f5e8893f22
Business Intelligence Developer,Apex Systems,,"St. Louis, Missouri",,,,,,,,,,,,https://www.dice.com/job-detail/4c32e5b4-9348-46dc-a367-a4f4254139ae
Junior Network Operation Analyst,Apex Systems,,"Akron, Ohio",,,,,,,,,,,,https://www.dice.com/job-detail/840e3c2a-c934-486c-96c3-c5d02dc59a24
Sr. Research Program Manager,Apex Systems,,"Palo Alto, California",,,,,,,,,,,,https://www.dice.com/job-detail/377fe68c-090f-4166-be28-63da20571d1d
Project Manager - PM - MS - MDEK12,Apex Systems,,"Jackson, Mississippi",,,,,,,,,,,,https://www.dice.com/job-detail/86a399a2-5914-44cf-bdef-622410e8cc6d
Business Analyst-Level 3 - Senior (11 - 15 Years),Apex Systems,,"Juno Beach, Florida",,,,,,,,,,,,https://www.dice.com/job-detail/38a0028d-1ab2-4192-9d14-84cc6b870fd0
Maintenance Technician II,Advanced Technology Services,,"Augusta, Georgia",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9QT1NadFdiIiwiam9iSWQiOiI4OWExMTQ1OS00NDM0LTQ3ZGEtYTFmNy0wZjI2OWQzNTkxMTgiLCJqb2JUaXRsZSI6Ik1haW50ZW5hbmNlIFRlY2huaWNpYW4gSUkiLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
MarTech Engineer,Aspire Systems Digital Transformation Inc,,"Hybrid in Charlotte, North Carolina",,,,,,,,,,,,https://www.dice.com/job-detail/60b67ac6-a513-497a-9cfe-c962d7351567
Sr Data Analyst,Apex Systems,,"Santa Monica, California",,,,,,,,,,,,https://www.dice.com/job-detail/bebf329c-950f-4e51-8978-f577eb480482
IT Software Developer Analyst-Level 4 - Lead (15+ Years),Apex Systems,,"Juno Beach, Florida",,,,,,,,,,,,https://www.dice.com/job-detail/4a09d104-9244-429d-b898-7aa6f9a4ada6
Technology Risk Vice President,"Sumitomo Mitsui Financial Group, Inc.",,"Hoboken, New Jersey",,,,,,,,,,,,https://www.dice.com/job-detail/cdffe387-fa57-4445-91ec-f762cbda0e71
Data Administrator,Apex Systems,,"Seattle, Washington",,,,,,,,,,,,https://www.dice.com/job-detail/61090bdf-1a5c-48ee-a61c-f1d69ffd9302
Digital & IT Team Lead - Aerospace,Apex Systems,,"Fort Worth, Texas",,,,,,,,,,,,https://www.dice.com/job-detail/3bcb6d39-67c0-4925-b1e0-390122feeae8
IT Program Manager III,Apex Systems,,"Jersey City, New Jersey",,,,,,,,,,,,https://www.dice.com/job-detail/98ea2aec-5d33-4a99-a083-0ff9d453e376
Quality Assurance Analyst,Apex Systems,,"Acton, Massachusetts",,,,,,,,,,,,https://www.dice.com/job-detail/45ea940b-45c7-4c33-a068-1e8566ffbfc0
Accounting Transformation Lead,Apex Systems,,"Charlotte, North Carolina",,,,,,,,,,,,https://www.dice.com/job-detail/a3222120-b754-43be-adf7-0fc374218d12
Human Factors Engineer,Apex Systems,,"San Diego, California",,,,,,,,,,,,https://www.dice.com/job-detail/cfac1519-fc9b-47dd-824a-3357a2fb2cf2
Machine Learning Engineer,Apex Systems,,"Houston, Texas",,,,,,,,,,,,https://www.dice.com/job-detail/a8689bca-0d6a-4e20-b91d-f2f00e4b8ccf
Full Stack Python Developer,Apex Systems,,"Denver, Colorado",,,,,,,,,,,,https://www.dice.com/job-detail/5b6570e5-ee17-4243-82ee-95baeddd24d4
Sr. Data Engineer,Apex Systems,,"Columbia, Maryland",,,,,,,,,,,,https://www.dice.com/job-detail/761a73e0-bc18-4004-9a1e-be539b8105f9
Network Engineer,Apex Systems,,North Carolina,,,,,,,,,,,,https://www.dice.com/job-detail/66e5f7f8-8a88-4361-9236-ad2bab3f8a94
GIS Consultants,Apex Systems,,"Davenport, Iowa",,,,,,,,,,,,https://www.dice.com/job-detail/f2d84b84-10ca-4214-9e86-c345c61d17b5
Network Engineer III,Apex Systems,,"Charlotte, North Carolina",,,,,,,,,,,,https://www.dice.com/job-detail/da5d4bd0-4a64-4e6c-981f-b3f6348b6243
nCino UAT Lead,Apex Systems,,"Irving, Texas",,,,,,,,,,,,https://www.dice.com/job-detail/bb1c191a-b07f-4592-acaf-983e643db16e
Data Engineer I,Apex Systems,,"Bellevue, Washington",,,,,,,,,,,,https://www.dice.com/job-detail/819a44f6-5cc6-4ab8-9b55-4960f7330d5c
"Operator, Medical Components (2nd shift)",Apex Systems,,"Phoenix, Arizona",,,,,,,,,,,,https://www.dice.com/job-detail/9ad33d0e-8548-494e-9393-26d65567e510
Staff Engineer - AHV,Nutanix,,"San Jose, California",,,,,,,,,,,,https://www.dice.com/job-detail/086da2ee-d983-4403-bf76-32228a7d5163
EDI Analyst,Apex Systems,,"Dearborn, Michigan",,,,,,,,,,,,https://www.dice.com/job-detail/1dcbacd5-8083-4480-8919-e64c20f6725c
