Job Title,Company,Recruiter Name,Location,Employment Type 1,Employment Type 2,Employment Type 3,Employment Type 4,Employment Type 5,Employment Type 6,Contract Duration,Corp To Corp,Pay,Work Type,Job Description,Job URL
Software Engineer,Apex Systems,,"Idaho Falls, Idaho",,,,,,,,,,,,https://www.dice.com/job-detail/eceb2335-2950-46c1-8e8e-c68789539de1
Data Engineer Level 3,Apex Systems,,"Cincinnati, Ohio",,,,,,,,,,,,https://www.dice.com/job-detail/2795ef35-559c-4c9b-9f52-d89d17f57580
Sr. .Net Developer,Convene Inc.,,"Kansas City, Missouri",,,,,,,,,,,,https://www.dice.com/job-detail/15bf9bb7-f1c5-4b68-ab92-6f8c03435943
"PMO -- Sunnyvale, CA (onsite)",Smart Folks Inc.,,"Sunnyvale, California",,,,,,,,,,,,https://www.dice.com/job-detail/b16a1408-859a-4c87-8ad1-f18f2a82f5bb
Data/Quality Engineer,Apex Systems,,"Eden Prairie, Minnesota",,,,,,,,,,,,https://www.dice.com/job-detail/f7b3e536-7b84-445c-aeb2-7aa556d6f340
Chief Information Officer (CIO),Central New Mexico Community College,,"Albuquerque, New Mexico",,,,,,,,,,,,https://www.dice.com/job-detail/a9d4833f-4039-46cd-b2bb-7cf80ecd9b16
Business Intellegance Analyst,Apex Systems,,"Brooklyn, Ohio",,,,,,,,,,,,https://www.dice.com/job-detail/b750bcb3-f977-415f-a071-1d8e720ed6c4
Controls Engineer,Advanced Technology Services,,"Northumberland, Pennsylvania",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby85VnU0dHZiIiwiam9iSWQiOiI1ODU4Yjk2Zi1lZGZmLTRkYTYtODg0MS01NzQxNGI1ZjQwNGEiLCJqb2JUaXRsZSI6IkNvbnRyb2xzIEVuZ2luZWVyIiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Software Developer,Apex Systems,,"North Charleston, South Carolina",,,,,,,,,,,,https://www.dice.com/job-detail/e6f0ccbc-1d12-4bea-be7e-bef7bd04560a
Full Stack Engineer,Apex Systems,,"Milwaukee, Wisconsin",,,,,,,,,,,,https://www.dice.com/job-detail/b2360315-7fb1-437c-a3e4-e31c4b6258ad
ETL Developer,Apex Systems,,"Jersey City, New Jersey",,,,,,,,,,,,https://www.dice.com/job-detail/2b44b5b2-70ba-4e8e-899c-07ee8b27d97f
ETL Developer,Apex Systems,,"Jersey City, New Jersey",,,,,,,,,,,,https://www.dice.com/job-detail/aee73f9f-f20c-43b1-8fce-a35ab0cad912
